Transaction,Item,period_day,weekday_weekend,month,day,hour
1689,coffee,afternoon,weekend,11,Saturday,12
1689,muffin,afternoon,weekend,11,Saturday,12
1690,coffee,afternoon,weekend,11,Saturday,12
1690,bread,afternoon,weekend,11,Saturday,12
1690,soup,afternoon,weekend,11,Saturday,12
1691,coffee,afternoon,weekend,11,Saturday,13
1691,tea,afternoon,weekend,11,Saturday,13
1691,medialuna,afternoon,weekend,11,Saturday,13
1692,alfajores,afternoon,weekend,11,Saturday,13
1693,bread,afternoon,weekend,11,Saturday,13
1694,coffee,afternoon,weekend,11,Saturday,13
1694,coffee,afternoon,weekend,11,Saturday,13
1694,tartine,afternoon,weekend,11,Saturday,13
1694,medialuna,afternoon,weekend,11,Saturday,13
1694,pastry,afternoon,weekend,11,Saturday,13
1695,tea,afternoon,weekend,11,Saturday,13
1695,tartine,afternoon,weekend,11,Saturday,13
1696,bread,afternoon,weekend,11,Saturday,13
1696,coffee,afternoon,weekend,11,Saturday,13
1697,medialuna,afternoon,weekend,11,Saturday,13
1697,coffee,afternoon,weekend,11,Saturday,13
1697,bread,afternoon,weekend,11,Saturday,13
1698,bread,afternoon,weekend,11,Saturday,13
1698,medialuna,afternoon,weekend,11,Saturday,13
1699,focaccia,afternoon,weekend,11,Saturday,13
1700,scandinavian,afternoon,weekend,11,Saturday,13
1701,hearty & seasonal,afternoon,weekend,11,Saturday,13
1701,sandwich,afternoon,weekend,11,Saturday,13
1701,coffee,afternoon,weekend,11,Saturday,13
1701,mineral water,afternoon,weekend,11,Saturday,13
1702,coffee,afternoon,weekend,11,Saturday,13
1702,sandwich,afternoon,weekend,11,Saturday,13
1702,sandwich,afternoon,weekend,11,Saturday,13
1703,tea,afternoon,weekend,11,Saturday,14
1703,scandinavian,afternoon,weekend,11,Saturday,14
1704,coffee,afternoon,weekend,11,Saturday,14
1705,coffee,afternoon,weekend,11,Saturday,14
1705,coffee,afternoon,weekend,11,Saturday,14
1706,soup,afternoon,weekend,11,Saturday,14
1706,kids biscuit,afternoon,weekend,11,Saturday,14
1707,coffee,afternoon,weekend,11,Saturday,14
1708,bread,afternoon,weekend,11,Saturday,14
1709,coffee,afternoon,weekend,11,Saturday,14
1710,coffee,afternoon,weekend,11,Saturday,14
1711,coffee,afternoon,weekend,11,Saturday,14
1711,bread,afternoon,weekend,11,Saturday,14
1712,cake,afternoon,weekend,11,Saturday,14
1712,tea,afternoon,weekend,11,Saturday,14
1712,muffin,afternoon,weekend,11,Saturday,14
1712,coffee,afternoon,weekend,11,Saturday,14
1713,hot chocolate,afternoon,weekend,11,Saturday,15
1714,coffee,afternoon,weekend,11,Saturday,15
1714,tea,afternoon,weekend,11,Saturday,15
1714,cake,afternoon,weekend,11,Saturday,15
1715,tea,afternoon,weekend,11,Saturday,15
1715,coffee,afternoon,weekend,11,Saturday,15
1715,muffin,afternoon,weekend,11,Saturday,15
1716,jammie dodgers,afternoon,weekend,11,Saturday,15
1716,hot chocolate,afternoon,weekend,11,Saturday,15
1716,hot chocolate,afternoon,weekend,11,Saturday,15
1716,coffee,afternoon,weekend,11,Saturday,15
1716,cookies,afternoon,weekend,11,Saturday,15
1717,caramel bites,afternoon,weekend,11,Saturday,15
1717,jammie dodgers,afternoon,weekend,11,Saturday,15
1717,my-5 fruit shoot,afternoon,weekend,11,Saturday,15
1717,bread,afternoon,weekend,11,Saturday,15
1718,coffee,afternoon,weekend,11,Saturday,15
1719,coffee,afternoon,weekend,11,Saturday,15
1719,tea,afternoon,weekend,11,Saturday,15
1719,caramel bites,afternoon,weekend,11,Saturday,15
1719,kids biscuit,afternoon,weekend,11,Saturday,15
1720,bread,afternoon,weekend,11,Saturday,15
1720,coffee,afternoon,weekend,11,Saturday,15
1721,bread,afternoon,weekend,11,Saturday,15
1721,coffee,afternoon,weekend,11,Saturday,15
1721,alfajores,afternoon,weekend,11,Saturday,15
1721,bread,afternoon,weekend,11,Saturday,15
1722,farm house,afternoon,weekend,11,Saturday,15
1723,bread,afternoon,weekend,11,Saturday,16
1723,jammie dodgers,afternoon,weekend,11,Saturday,16
1723,scandinavian,afternoon,weekend,11,Saturday,16
1724,tea,afternoon,weekend,11,Saturday,16
1725,alfajores,afternoon,weekend,11,Saturday,16
1725,bread,afternoon,weekend,11,Saturday,16
1725,tea,afternoon,weekend,11,Saturday,16
1725,coffee,afternoon,weekend,11,Saturday,16
1726,coffee,afternoon,weekend,11,Saturday,16
1726,mineral water,afternoon,weekend,11,Saturday,16
1726,tea,afternoon,weekend,11,Saturday,16
1727,coffee,afternoon,weekend,11,Saturday,16
1727,kids biscuit,afternoon,weekend,11,Saturday,16
1728,kids biscuit,afternoon,weekend,11,Saturday,16
1728,bread,afternoon,weekend,11,Saturday,16
1729,coffee,morning,weekend,11,Sunday,10
1729,coffee,morning,weekend,11,Sunday,10
1730,bread,morning,weekend,11,Sunday,10
1731,hot chocolate,morning,weekend,11,Sunday,10
1731,coffee,morning,weekend,11,Sunday,10
1731,cake,morning,weekend,11,Sunday,10
1732,coffee,morning,weekend,11,Sunday,10
1732,bread,morning,weekend,11,Sunday,10
1733,scandinavian,morning,weekend,11,Sunday,10
1733,pastry,morning,weekend,11,Sunday,10
1733,juice,morning,weekend,11,Sunday,10
1734,bread,morning,weekend,11,Sunday,10
1734,coffee,morning,weekend,11,Sunday,10
1735,bread,morning,weekend,11,Sunday,10
1736,farm house,morning,weekend,11,Sunday,10
1736,pastry,morning,weekend,11,Sunday,10
1736,pastry,morning,weekend,11,Sunday,10
1736,medialuna,morning,weekend,11,Sunday,10
1737,alfajores,morning,weekend,11,Sunday,11
1737,alfajores,morning,weekend,11,Sunday,11
1737,coffee,morning,weekend,11,Sunday,11
1737,coffee,morning,weekend,11,Sunday,11
1738,bread,morning,weekend,11,Sunday,11
1739,keeping it local,morning,weekend,11,Sunday,11
1739,coffee,morning,weekend,11,Sunday,11
1739,coffee,morning,weekend,11,Sunday,11
1740,scandinavian,morning,weekend,11,Sunday,11
1740,pastry,morning,weekend,11,Sunday,11
1740,hot chocolate,morning,weekend,11,Sunday,11
1740,coffee,morning,weekend,11,Sunday,11
1740,bread,morning,weekend,11,Sunday,11
1741,bread,morning,weekend,11,Sunday,11
1742,bread,morning,weekend,11,Sunday,11
1742,coffee,morning,weekend,11,Sunday,11
1743,pastry,morning,weekend,11,Sunday,11
1743,coffee,morning,weekend,11,Sunday,11
1744,smoothies,morning,weekend,11,Sunday,11
1744,keeping it local,morning,weekend,11,Sunday,11
1744,coffee,morning,weekend,11,Sunday,11
1745,coffee,morning,weekend,11,Sunday,11
1745,coffee,morning,weekend,11,Sunday,11
1746,pastry,morning,weekend,11,Sunday,11
1746,medialuna,morning,weekend,11,Sunday,11
1747,tea,morning,weekend,11,Sunday,11
1747,cake,morning,weekend,11,Sunday,11
1748,cake,morning,weekend,11,Sunday,11
1748,mineral water,morning,weekend,11,Sunday,11
1749,farm house,morning,weekend,11,Sunday,11
1749,cake,morning,weekend,11,Sunday,11
1749,medialuna,morning,weekend,11,Sunday,11
1749,tea,morning,weekend,11,Sunday,11
1749,coffee,morning,weekend,11,Sunday,11
1750,hot chocolate,morning,weekend,11,Sunday,11
1750,coffee,morning,weekend,11,Sunday,11
1750,bread,morning,weekend,11,Sunday,11
1751,bread,morning,weekend,11,Sunday,11
1752,alfajores,morning,weekend,11,Sunday,11
1752,cake,morning,weekend,11,Sunday,11
1752,coffee,morning,weekend,11,Sunday,11
1752,sandwich,morning,weekend,11,Sunday,11
1752,sandwich,morning,weekend,11,Sunday,11
1752,my-5 fruit shoot,morning,weekend,11,Sunday,11
1753,farm house,morning,weekend,11,Sunday,11
1754,jam,morning,weekend,11,Sunday,11
1755,bread,afternoon,weekend,11,Sunday,12
1755,coffee,afternoon,weekend,11,Sunday,12
1755,cake,afternoon,weekend,11,Sunday,12
1756,bread,afternoon,weekend,11,Sunday,12
1756,coffee,afternoon,weekend,11,Sunday,12
1757,tartine,afternoon,weekend,11,Sunday,12
1758,bread,afternoon,weekend,11,Sunday,12
1758,medialuna,afternoon,weekend,11,Sunday,12
1758,farm house,afternoon,weekend,11,Sunday,12
1759,bread,afternoon,weekend,11,Sunday,12
1759,brownie,afternoon,weekend,11,Sunday,12
1759,cake,afternoon,weekend,11,Sunday,12
1760,cake,afternoon,weekend,11,Sunday,12
1760,mineral water,afternoon,weekend,11,Sunday,12
1760,alfajores,afternoon,weekend,11,Sunday,12
1760,coffee,afternoon,weekend,11,Sunday,12
1760,coffee,afternoon,weekend,11,Sunday,12
1761,bread,afternoon,weekend,11,Sunday,12
1762,coffee,afternoon,weekend,11,Sunday,12
1762,coffee,afternoon,weekend,11,Sunday,12
1763,bread,afternoon,weekend,11,Sunday,12
1763,jam,afternoon,weekend,11,Sunday,12
1764,brownie,afternoon,weekend,11,Sunday,12
1765,coffee,afternoon,weekend,11,Sunday,12
1765,sandwich,afternoon,weekend,11,Sunday,12
1765,mineral water,afternoon,weekend,11,Sunday,12
1767,coffee,afternoon,weekend,11,Sunday,12
1767,coffee,afternoon,weekend,11,Sunday,12
1768,bread,afternoon,weekend,11,Sunday,12
1769,bread,afternoon,weekend,11,Sunday,12
1769,mineral water,afternoon,weekend,11,Sunday,12
1770,farm house,afternoon,weekend,11,Sunday,13
1771,medialuna,afternoon,weekend,11,Sunday,13
1771,coffee,afternoon,weekend,11,Sunday,13
1772,juice,afternoon,weekend,11,Sunday,13
1772,cookies,afternoon,weekend,11,Sunday,13
1772,alfajores,afternoon,weekend,11,Sunday,13
1772,coffee,afternoon,weekend,11,Sunday,13
1772,focaccia,afternoon,weekend,11,Sunday,13
1773,bread,afternoon,weekend,11,Sunday,13
1774,sandwich,afternoon,weekend,11,Sunday,13
1774,sandwich,afternoon,weekend,11,Sunday,13
1774,brownie,afternoon,weekend,11,Sunday,13
1775,alfajores,afternoon,weekend,11,Sunday,14
1775,bread,afternoon,weekend,11,Sunday,14
1775,my-5 fruit shoot,afternoon,weekend,11,Sunday,14
1775,juice,afternoon,weekend,11,Sunday,14
1776,bread,afternoon,weekend,11,Sunday,14
1777,fudge,afternoon,weekend,11,Sunday,14
1777,dulce de leche,afternoon,weekend,11,Sunday,14
1777,coffee,afternoon,weekend,11,Sunday,14
1777,cake,afternoon,weekend,11,Sunday,14
1777,brownie,afternoon,weekend,11,Sunday,14
1778,hot chocolate,afternoon,weekend,11,Sunday,14
1778,coffee,afternoon,weekend,11,Sunday,14
1778,cake,afternoon,weekend,11,Sunday,14
1779,coffee,afternoon,weekend,11,Sunday,14
1779,medialuna,afternoon,weekend,11,Sunday,14
1779,alfajores,afternoon,weekend,11,Sunday,14
1780,coffee,afternoon,weekend,11,Sunday,14
1780,keeping it local,afternoon,weekend,11,Sunday,14
1780,farm house,afternoon,weekend,11,Sunday,14
1781,bread,afternoon,weekend,11,Sunday,14
1782,medialuna,afternoon,weekend,11,Sunday,14
1782,truffles,afternoon,weekend,11,Sunday,14
1783,cake,afternoon,weekend,11,Sunday,14
1783,bread,afternoon,weekend,11,Sunday,14
1783,tea,afternoon,weekend,11,Sunday,14
1783,truffles,afternoon,weekend,11,Sunday,14
1784,bread,afternoon,weekend,11,Sunday,14
1785,coffee,afternoon,weekend,11,Sunday,14
1785,brownie,afternoon,weekend,11,Sunday,14
1786,coffee,afternoon,weekend,11,Sunday,15
1786,bread,afternoon,weekend,11,Sunday,15
1787,medialuna,afternoon,weekend,11,Sunday,15
1787,brownie,afternoon,weekend,11,Sunday,15
1787,tea,afternoon,weekend,11,Sunday,15
1788,bread,afternoon,weekend,11,Sunday,15
1788,scandinavian,afternoon,weekend,11,Sunday,15
1789,medialuna,afternoon,weekend,11,Sunday,15
1789,hot chocolate,afternoon,weekend,11,Sunday,15
1789,cake,afternoon,weekend,11,Sunday,15
1789,alfajores,afternoon,weekend,11,Sunday,15
1789,truffles,afternoon,weekend,11,Sunday,15
1790,brownie,afternoon,weekend,11,Sunday,15
1790,medialuna,afternoon,weekend,11,Sunday,15
1790,coffee,afternoon,weekend,11,Sunday,15
1791,coffee,afternoon,weekend,11,Sunday,15
1791,medialuna,afternoon,weekend,11,Sunday,15
1791,truffles,afternoon,weekend,11,Sunday,15
1792,cake,afternoon,weekend,11,Sunday,15
1792,tea,afternoon,weekend,11,Sunday,15
1793,mineral water,afternoon,weekend,11,Sunday,15
1793,hot chocolate,afternoon,weekend,11,Sunday,15
1793,cookies,afternoon,weekend,11,Sunday,15
1793,cake,afternoon,weekend,11,Sunday,15
1794,cookies,afternoon,weekend,11,Sunday,15
1795,bread,afternoon,weekend,11,Sunday,15
1796,hot chocolate,afternoon,weekend,11,Sunday,15
1796,cake,afternoon,weekend,11,Sunday,15
1797,truffles,afternoon,weekend,11,Sunday,15
1797,farm house,afternoon,weekend,11,Sunday,15
1797,bread,afternoon,weekend,11,Sunday,15
1798,tea,afternoon,weekend,11,Sunday,15
1799,farm house,evening,weekend,11,Sunday,18
1800,coffee,morning,weekday,11,Monday,7
1801,coffee,morning,weekday,11,Monday,8
1802,bread,morning,weekday,11,Monday,8
1803,coffee,morning,weekday,11,Monday,8
1804,coffee,morning,weekday,11,Monday,9
1805,bread,morning,weekday,11,Monday,9
1805,pastry,morning,weekday,11,Monday,9
1806,coffee,morning,weekday,11,Monday,9
1807,coffee,morning,weekday,11,Monday,9
1807,farm house,morning,weekday,11,Monday,9
1808,keeping it local,morning,weekday,11,Monday,9
1808,coffee,morning,weekday,11,Monday,9
1808,coffee,morning,weekday,11,Monday,9
1809,coffee,morning,weekday,11,Monday,9
1809,medialuna,morning,weekday,11,Monday,9
1810,coffee,morning,weekday,11,Monday,9
1811,coffee,morning,weekday,11,Monday,9
1811,pastry,morning,weekday,11,Monday,9
1812,tea,morning,weekday,11,Monday,10
1813,coffee,morning,weekday,11,Monday,10
1813,keeping it local,morning,weekday,11,Monday,10
1814,pastry,morning,weekday,11,Monday,10
1814,coffee,morning,weekday,11,Monday,10
1814,smoothies,morning,weekday,11,Monday,10
1815,coffee,morning,weekday,11,Monday,10
1815,muffin,morning,weekday,11,Monday,10
1815,medialuna,morning,weekday,11,Monday,10
1816,coffee,morning,weekday,11,Monday,10
1817,coffee,morning,weekday,11,Monday,11
1818,coffee,morning,weekday,11,Monday,11
1819,coffee,morning,weekday,11,Monday,11
1819,tea,morning,weekday,11,Monday,11
1819,farm house,morning,weekday,11,Monday,11
1819,brownie,morning,weekday,11,Monday,11
1820,coffee,morning,weekday,11,Monday,11
1821,coffee,afternoon,weekday,11,Monday,12
1821,bread,afternoon,weekday,11,Monday,12
1821,coffee,afternoon,weekday,11,Monday,12
1821,keeping it local,afternoon,weekday,11,Monday,12
1822,tea,afternoon,weekday,11,Monday,12
1823,coffee,afternoon,weekday,11,Monday,12
1823,bread,afternoon,weekday,11,Monday,12
1824,farm house,afternoon,weekday,11,Monday,12
1825,coffee,afternoon,weekday,11,Monday,12
1826,sandwich,afternoon,weekday,11,Monday,13
1827,farm house,afternoon,weekday,11,Monday,13
1827,scandinavian,afternoon,weekday,11,Monday,13
1828,coffee,afternoon,weekday,11,Monday,13
1829,coffee,afternoon,weekday,11,Monday,13
1829,cake,afternoon,weekday,11,Monday,13
1830,bread,afternoon,weekday,11,Monday,14
1830,tea,afternoon,weekday,11,Monday,14
1831,truffles,afternoon,weekday,11,Monday,14
1832,bread,afternoon,weekday,11,Monday,14
1832,fudge,afternoon,weekday,11,Monday,14
1832,medialuna,afternoon,weekday,11,Monday,14
1832,pastry,afternoon,weekday,11,Monday,14
1833,bread,afternoon,weekday,11,Monday,14
1834,tea,afternoon,weekday,11,Monday,14
1834,brownie,afternoon,weekday,11,Monday,14
1834,cake,afternoon,weekday,11,Monday,14
1835,juice,afternoon,weekday,11,Monday,14
1835,medialuna,afternoon,weekday,11,Monday,14
1836,tea,afternoon,weekday,11,Monday,14
1836,cake,afternoon,weekday,11,Monday,14
1837,coffee,afternoon,weekday,11,Monday,14
1837,tea,afternoon,weekday,11,Monday,14
1837,sandwich,afternoon,weekday,11,Monday,14
1837,medialuna,afternoon,weekday,11,Monday,14
1837,bread,afternoon,weekday,11,Monday,14
1838,alfajores,afternoon,weekday,11,Monday,15
1839,coffee,afternoon,weekday,11,Monday,15
1839,coffee,afternoon,weekday,11,Monday,15
1840,cookies,afternoon,weekday,11,Monday,15
1840,my-5 fruit shoot,afternoon,weekday,11,Monday,15
1840,coffee,afternoon,weekday,11,Monday,15
1840,keeping it local,afternoon,weekday,11,Monday,15
1841,hot chocolate,afternoon,weekday,11,Monday,15
1841,hot chocolate,afternoon,weekday,11,Monday,15
1841,bread,afternoon,weekday,11,Monday,15
1841,alfajores,afternoon,weekday,11,Monday,15
1842,bread,afternoon,weekday,11,Monday,16
1843,farm house,afternoon,weekday,11,Monday,16
1844,coffee,afternoon,weekday,11,Monday,16
1844,juice,afternoon,weekday,11,Monday,16
1844,pastry,afternoon,weekday,11,Monday,16
1845,cookies,afternoon,weekday,11,Monday,16
1846,brownie,afternoon,weekday,11,Monday,16
1847,coffee,morning,weekday,11,Tuesday,8
1847,medialuna,morning,weekday,11,Tuesday,8
1848,keeping it local,morning,weekday,11,Tuesday,9
1848,coffee,morning,weekday,11,Tuesday,9
1849,tea,morning,weekday,11,Tuesday,9
1850,tea,morning,weekday,11,Tuesday,9
1850,medialuna,morning,weekday,11,Tuesday,9
1851,scandinavian,morning,weekday,11,Tuesday,9
1851,bread,morning,weekday,11,Tuesday,9
1852,scandinavian,morning,weekday,11,Tuesday,10
1852,bread,morning,weekday,11,Tuesday,10
1853,pastry,morning,weekday,11,Tuesday,10
1853,keeping it local,morning,weekday,11,Tuesday,10
1853,coffee,morning,weekday,11,Tuesday,10
1853,hot chocolate,morning,weekday,11,Tuesday,10
1854,bread,morning,weekday,11,Tuesday,10
1855,coffee,morning,weekday,11,Tuesday,10
1856,bread,morning,weekday,11,Tuesday,10
1857,coffee,morning,weekday,11,Tuesday,10
1857,cookies,morning,weekday,11,Tuesday,10
1858,coffee,morning,weekday,11,Tuesday,10
1858,coffee,morning,weekday,11,Tuesday,10
1858,pastry,morning,weekday,11,Tuesday,10
1859,tea,morning,weekday,11,Tuesday,11
1860,coffee,morning,weekday,11,Tuesday,11
1860,brownie,morning,weekday,11,Tuesday,11
1860,bread,morning,weekday,11,Tuesday,11
1861,sandwich,afternoon,weekday,11,Tuesday,12
1861,coke,afternoon,weekday,11,Tuesday,12
1862,cake,afternoon,weekday,11,Tuesday,12
1862,bread,afternoon,weekday,11,Tuesday,12
1862,tea,afternoon,weekday,11,Tuesday,12
1862,medialuna,afternoon,weekday,11,Tuesday,12
1863,bread,afternoon,weekday,11,Tuesday,12
1864,coffee,afternoon,weekday,11,Tuesday,12
1864,medialuna,afternoon,weekday,11,Tuesday,12
1864,brownie,afternoon,weekday,11,Tuesday,12
1865,bread,afternoon,weekday,11,Tuesday,12
1866,coffee,afternoon,weekday,11,Tuesday,13
1867,medialuna,afternoon,weekday,11,Tuesday,13
1868,coffee,afternoon,weekday,11,Tuesday,13
1868,scandinavian,afternoon,weekday,11,Tuesday,13
1868,medialuna,afternoon,weekday,11,Tuesday,13
1869,tea,afternoon,weekday,11,Tuesday,13
1869,brownie,afternoon,weekday,11,Tuesday,13
1870,coffee,afternoon,weekday,11,Tuesday,13
1870,pastry,afternoon,weekday,11,Tuesday,13
1871,coffee,afternoon,weekday,11,Tuesday,13
1872,fudge,afternoon,weekday,11,Tuesday,13
1872,cake,afternoon,weekday,11,Tuesday,13
1872,coffee,afternoon,weekday,11,Tuesday,13
1872,tea,afternoon,weekday,11,Tuesday,13
1873,bread,afternoon,weekday,11,Tuesday,14
1874,coffee,afternoon,weekday,11,Tuesday,14
1874,cake,afternoon,weekday,11,Tuesday,14
1875,sandwich,afternoon,weekday,11,Tuesday,14
1875,coffee,afternoon,weekday,11,Tuesday,14
1875,coffee,afternoon,weekday,11,Tuesday,14
1875,tea,afternoon,weekday,11,Tuesday,14
1875,brownie,afternoon,weekday,11,Tuesday,14
1875,cake,afternoon,weekday,11,Tuesday,14
1876,coffee,afternoon,weekday,11,Tuesday,15
1876,alfajores,afternoon,weekday,11,Tuesday,15
1876,coffee,afternoon,weekday,11,Tuesday,15
1876,cake,afternoon,weekday,11,Tuesday,15
1877,coffee,afternoon,weekday,11,Tuesday,15
1877,coffee,afternoon,weekday,11,Tuesday,15
1878,mineral water,afternoon,weekday,11,Tuesday,15
1879,coffee,afternoon,weekday,11,Tuesday,15
